t_wall,t_elapsed_sec,stage,policy_class,ckpt_dir,meas_x_mm,meas_y_mm,meas_z_mm,meas_rx,meas_ry,meas_rz,meas_fx_N,meas_fy_N,meas_fz_N,cmd_x_mm,cmd_y_mm,cmd_z_mm,cmd_rx,cmd_ry,cmd_rz,cmd_fx_N,cmd_fy_N,cmd_fz_N,contact,cmd_safety_blocked
1786181010.957922,0.011113116997876205,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4469299316406,298.57476806640625,199.17201232910156,0.00013993910397402942,0.00013694375229533762,1.5707319974899292,-0.04405995458364487,-0.06478774547576904,0.5669723749160767,302.4469299316406,298.57476806640625,199.17201232910156,0.00013993910397402942,0.00013694375229533762,1.5707319974899292,0.0,0.0,0.0,0,0
1786181010.966881,0.020072044993867166,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4372863769531,298.564453125,199.14675903320312,0.00014716546866111457,0.00015421808348037302,1.570755958557129,0.0716138631105423,-0.44007807970046997,0.7443167567253113,302.4372863769531,298.564453125,199.14675903320312,0.00014716546866111457,0.00015421808348037302,1.570755958557129,0.0,0.0,0.0,0,0
1786181010.9739335,0.02712450799299404,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.42669677734375,298.5744323730469,199.1339111328125,0.00011248772352701053,0.00016862110351212323,1.570815920829773,0.11451002955436707,-0.37901070713996887,0.8203015327453613,302.43768310546875,298.56439208984375,199.14698791503906,0.00014641365851275623,0.0001534892653580755,1.5707546472549438,0.0,0.0,0.0,0,0
1786181010.9818902,0.03508131099806633,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.42669677734375,298.5744323730469,199.1339111328125,0.00011248772352701053,0.00016862110351212323,1.570815920829773,0.06561696529388428,-0.1761339157819748,0.6239681839942932,302.4388732910156,298.5641784667969,199.14761352539062,0.00014417260535992682,0.00015131670807022601,1.57075035572052,0.0,0.0,0.0,0,0
1786181010.9899576,0.04314871500537265,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.42669677734375,298.5744323730469,199.1339111328125,0.00011248772352701053,0.00016862110351212323,1.570815920829773,-0.06104905158281326,-0.019234776496887207,0.3909415900707245,302.44085693359375,298.5638732910156,199.14869689941406,0.0001404252543579787,0.0001476839097449556,1.570743441581726,0.0,0.0,0.0,0,0
1786181010.9979186,0.051109665000694804,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.45208740234375,298.5614929199219,199.1691436767578,0.0001305975893046707,8.960060949902982e-05,1.570767879486084,-0.0015811227494850755,-0.29757940769195557,0.7849705219268799,302.44366455078125,298.56341552734375,199.15020751953125,0.00013519656204152852,0.00014261504111345857,1.570733666419983,0.0,0.0,0.0,0,0
1786181011.0059023,0.0590932789928047,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4724426269531,298.57110595703125,199.16693115234375,7.130113954190165e-05,9.38982775551267e-05,1.570779800415039,0.3220004737377167,-0.34106019139289856,0.9458572864532471,302.44720458984375,298.5628356933594,199.15213012695312,0.00012851330393459648,0.00013613607734441757,1.5707212686538696,0.0,0.0,0.0,0,0
1786181011.0138958,0.06708662099845242,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.44720458984375,298.5619812011719,199.18141174316406,0.00010004698560805991,0.000164079581736587,1.570839762687683,0.6480451822280884,0.9787450432777405,0.39534926414489746,302.4515380859375,298.5621032714844,199.1544952392578,0.00012033458915539086,0.00012820739357266575,1.5707060098648071,0.0,0.0,0.0,0,0
1786181011.0218863,0.07507739900029264,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4413757324219,298.475341796875,199.2545623779297,7.011452544247732e-05,0.00023708574008196592,1.5708520412445068,-0.41250404715538025,-0.3268508315086365,-0.24056197702884674,302.4566955566406,298.561279296875,199.1572723388672,0.00011068690218962729,0.00011885461572092026,1.5706881284713745,0.0,0.0,0.0,0,0
1786181011.02996,0.08315105500514619,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4473876953125,298.46539306640625,199.32701110839844,5.986437463434413e-05,0.000262075278442353,1.5708041191101074,-0.6254497170448303,-1.4902329444885254,-0.2907581329345703,302.4626159667969,298.5603332519531,199.16046142578125,9.953539120033383e-05,0.00010804400517372414,1.5706672668457031,0.0,0.0,0.0,0,0
