t_wall,t_elapsed_sec,stage,policy_class,ckpt_dir,meas_x_mm,meas_y_mm,meas_z_mm,meas_rx,meas_ry,meas_rz,meas_fx_N,meas_fy_N,meas_fz_N,cmd_x_mm,cmd_y_mm,cmd_z_mm,cmd_rx,cmd_ry,cmd_rz,cmd_fx_N,cmd_fy_N,cmd_fz_N,contact,cmd_safety_blocked
1786259946.1858726,0.018945197021821514,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.70147705078125,325.79443359375,233.41900634765625,-0.03616346791386604,-0.024235306307673454,2.5887157917022705,-0.160880908370018,-0.08651641011238098,-0.14537568390369415,475.70147705078125,325.79443359375,233.41900634765625,-0.03616346791386604,-0.024235306307673454,2.5887157917022705,0.0,0.0,0.0,0,0
1786259946.1946518,0.027724475017748773,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.69647216796875,325.7853698730469,233.395751953125,-0.036123018711805344,-0.024181781336665154,2.5886693000793457,-0.06173153221607208,-0.016183994710445404,0.07389582693576813,475.69647216796875,325.7853698730469,233.395751953125,-0.036123018711805344,-0.024181781336665154,2.5886693000793457,0.0,0.0,0.0,0,0
1786259946.2018547,0.03492723900126293,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.6981506347656,325.779541015625,233.40248107910156,-0.0361504927277565,-0.02420581504702568,2.5886685848236084,-0.177839457988739,0.0012924103066325188,0.05443205311894417,475.6966857910156,325.7853088378906,233.39572143554688,-0.03612307086586952,-0.024181140586733818,2.5886712074279785,0.0,0.0,0.0,0,0
1786259946.2099147,0.04298730700975284,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.7214050292969,325.7823791503906,233.4345245361328,-0.036199454218149185,-0.024237951263785362,2.5886788368225098,0.1669520139694214,-0.03201247379183769,0.036284077912569046,475.69732666015625,325.7851257324219,233.3957061767578,-0.036123234778642654,-0.02417921833693981,2.5886764526367188,0.0,0.0,0.0,0,0
1786259946.2178411,0.05091347900452092,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.7254638671875,325.7662353515625,233.42593383789062,-0.036193154752254486,-0.024221964180469513,2.5886552333831787,-0.3770464360713959,0.18743623793125153,0.08313380181789398,475.6983947753906,325.7847900390625,233.3956298828125,-0.03612350672483444,-0.024176035076379776,2.5886855125427246,0.0,0.0,0.0,0,0
1786259946.2259045,0.05897695300518535,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.7226867675781,325.744140625,233.4209747314453,-0.036194756627082825,-0.02418500743806362,2.5886197090148926,0.028511393815279007,-0.1803831160068512,-0.06136804819107056,475.6999206542969,325.78436279296875,233.3955535888672,-0.036123886704444885,-0.02417156472802162,2.588698148727417,0.0,0.0,0.0,0,0
1786259946.2338526,0.06692502700025216,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.70587158203125,325.79730224609375,233.43426513671875,-0.036153919994831085,-0.024257207289338112,2.588655948638916,-0.26247909665107727,0.10341951996088028,-0.10682911425828934,475.7018127441406,325.7837829589844,233.39544677734375,-0.036124370992183685,-0.02416585572063923,2.5887138843536377,0.0,0.0,0.0,0,0
1786259946.2418478,0.07492038101190701,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.70623779296875,325.7818298339844,233.41758728027344,-0.03617168962955475,-0.024214351549744606,2.588679790496826,0.28302136063575745,-0.11586670577526093,-0.25251519680023193,475.70416259765625,325.7831115722656,233.39532470703125,-0.03612496331334114,-0.024158872663974762,2.5887339115142822,0.0,0.0,0.0,0,0
1786259946.249863,0.082935353013454,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.7309265136719,325.8077392578125,233.44883728027344,-0.036179784685373306,-0.024315178394317627,2.588690996170044,0.27793216705322266,0.057464830577373505,-0.5762291550636292,475.7069091796875,325.78228759765625,233.39515686035156,-0.03612566366791725,-0.024150608107447624,2.588757038116455,0.0,0.0,0.0,0,0
1786259946.2579067,0.09097926001413725,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260809_0710,475.6917724609375,325.79266357421875,233.39700317382812,-0.036084093153476715,-0.024215074256062508,2.5886340141296387,-0.22522655129432678,0.1186729371547699,-0.18359562754631042,475.7101135253906,325.7813415527344,233.3949737548828,-0.03612647205591202,-0.024141112342476845,2.5887839794158936,0.0,0.0,0.0,0,0
