t_wall,t_elapsed_sec,stage,policy_class,ckpt_dir,meas_x_mm,meas_y_mm,meas_z_mm,meas_rx,meas_ry,meas_rz,meas_fx_N,meas_fy_N,meas_fz_N,cmd_x_mm,cmd_y_mm,cmd_z_mm,cmd_rx,cmd_ry,cmd_rz,cmd_fx_N,cmd_fy_N,cmd_fz_N,contact,cmd_safety_blocked
1786257263.1287193,0.011051989014958963,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.7944641113281,354.7017822265625,215.69947814941406,-0.08243407309055328,0.06324167549610138,2.848845958709717,0.20444899797439575,0.040847502648830414,0.6648746132850647,450.7944641113281,354.7017822265625,215.69947814941406,-0.08243407309055328,0.06324167549610138,2.848845958709717,0.0,0.0,0.0,0,0
1786257263.1376755,0.02000823599519208,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.8252868652344,354.7146301269531,215.73414611816406,-0.08247409015893936,0.0631454810500145,2.8487610816955566,0.42645034193992615,-0.25028306245803833,0.042049698531627655,450.8252868652344,354.7146301269531,215.73414611816406,-0.08247409015893936,0.0631454810500145,2.8487610816955566,0.0,0.0,0.0,0,0
1786257263.144708,0.02704039801028557,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.7912292480469,354.6873779296875,215.68943786621094,-0.08242207020521164,0.06331142783164978,2.848834753036499,0.1615329533815384,0.01229157205671072,0.35752230882644653,450.82568359375,354.71435546875,215.73426818847656,-0.08247378468513489,0.06314545124769211,2.8487608432769775,0.0,0.0,0.0,0,0
1786257263.1526845,0.035017023008549586,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.80792236328125,354.72320556640625,215.71168518066406,-0.08244775235652924,0.06321018934249878,2.8488335609436035,0.38886579871177673,-0.027272995561361313,0.5440279245376587,450.826904296875,354.7135009765625,215.73463439941406,-0.08247289061546326,0.06314536184072495,2.8487603664398193,0.0,0.0,0.0,0,0
1786257263.1607559,0.043088600010378286,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.83056640625,354.69525146484375,215.73802185058594,-0.08250075578689575,0.0632135197520256,2.8487606048583984,0.05997485667467117,0.14839543402194977,0.04105345904827118,450.82891845703125,354.7120666503906,215.73524475097656,-0.08247137814760208,0.06314520537853241,2.848759174346924,0.0,0.0,0.0,0,0
1786257263.1687434,0.051075977011350915,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.8055725097656,354.72515869140625,215.7384033203125,-0.08250885456800461,0.06315945833921432,2.8488433361053467,-0.026180220767855644,-0.10552777349948883,0.22627432644367218,450.8317565917969,354.7100830078125,215.73611450195312,-0.08246927708387375,0.06314500421285629,2.8487579822540283,0.0,0.0,0.0,0,0
1786257263.177079,0.059411627997178584,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.8169250488281,354.7169494628906,215.74586486816406,-0.0824117586016655,0.06316132843494415,2.848846673965454,0.43927696347236633,-0.09947381168603897,0.17488078773021698,450.8355407714844,354.7073974609375,215.7372589111328,-0.08246645331382751,0.06314472109079361,2.8487560749053955,0.0,0.0,0.0,0,0
1786257263.184709,0.06704163100221194,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.8585510253906,354.65203857421875,215.7490692138672,-0.08245023339986801,0.0632820725440979,2.8488221168518066,-0.7625057101249695,-0.001529487082734704,-0.19663755595684052,450.83978271484375,354.70440673828125,215.73855590820312,-0.08246330171823502,0.06314440071582794,2.8487541675567627,0.0,0.0,0.0,0,0
1786257263.1927667,0.0750993920082692,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.8634948730469,354.7389831542969,215.77090454101562,-0.0824701189994812,0.06316119432449341,2.8489885330200195,0.14244714379310608,-1.1101497411727905,0.07853645086288452,450.8450012207031,354.7007141113281,215.74014282226562,-0.08245940506458282,0.0631440132856369,2.8487515449523926,0.0,0.0,0.0,0,0
1786257263.200753,0.08308560599107295,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,450.8620300292969,354.75213623046875,215.78663635253906,-0.08245649933815002,0.06306422501802444,2.849012613296509,2.244917631149292,0.16066619753837585,-0.4518713653087616,450.85101318359375,354.6965026855469,215.7419891357422,-0.08245493471622467,0.06314356625080109,2.8487486839294434,0.0,0.0,0.0,0,0
