t_wall,t_elapsed_sec,stage,policy_class,ckpt_dir,meas_x_mm,meas_y_mm,meas_z_mm,meas_rx,meas_ry,meas_rz,meas_fx_N,meas_fy_N,meas_fz_N,cmd_x_mm,cmd_y_mm,cmd_z_mm,cmd_rx,cmd_ry,cmd_rz,cmd_fx_N,cmd_fy_N,cmd_fz_N,contact,cmd_safety_blocked
1786180946.9427927,0.019165432997397147,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.40325927734375,298.6895751953125,198.85035705566406,0.00011940155673073605,0.00018694625759962946,1.570804238319397,0.1393081545829773,-0.5007465481758118,0.2616962492465973,302.40325927734375,298.6895751953125,198.85035705566406,0.00011940155673073605,0.00018694625759962946,1.570804238319397,0.0,0.0,0.0,0,0
1786180946.9515374,0.027910111006349325,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4393005371094,298.6873474121094,198.85006713867188,6.824770389357582e-05,0.00013617624063044786,1.5707682371139526,0.19164448976516724,-0.10791993886232376,-0.10835323482751846,302.4393005371094,298.6873474121094,198.85006713867188,6.824770389357582e-05,0.00013617624063044786,1.5707682371139526,0.0,0.0,0.0,0,0
1786180946.9588063,0.03517905900662299,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.39764404296875,298.6888732910156,198.84637451171875,0.00014211010420694947,0.0001664957235334441,1.570816159248352,-0.24077586829662323,-0.27792009711265564,0.3173631429672241,302.439697265625,298.6872863769531,198.8502960205078,6.749650492565706e-05,0.0001354475534753874,1.5707669258117676,0.0,0.0,0.0,0,0
1786180946.9667628,0.04313551100494806,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4047546386719,298.6810607910156,198.84251403808594,0.00011457426444394514,0.00019870468531735241,1.5707801580429077,0.22171561419963837,-0.4631035625934601,0.2979961335659027,302.4408874511719,298.68707275390625,198.85093688964844,6.525744538521394e-05,0.00013327559281606227,1.5707626342773438,0.0,0.0,0.0,0,0
1786180946.9748254,0.051198276996728964,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.41278076171875,298.67462158203125,198.8267364501953,9.51841429923661e-05,0.00017585915338713676,1.570792317390442,-0.021794931963086128,-0.4964383542537689,0.3952542543411255,302.4429016113281,298.686767578125,198.85202026367188,6.151533307274804e-05,0.00012964564666617662,1.5707557201385498,0.0,0.0,0.0,0,0
1786180946.9827747,0.05914752499666065,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4123229980469,298.6868591308594,198.8637237548828,0.0001298566348850727,0.00016146825510077178,1.5707322359085083,-0.1719098836183548,0.4063848555088043,0.4162302017211914,302.4456481933594,298.6863098144531,198.85354614257812,5.630275700241327e-05,0.00012458926357794553,1.5707459449768066,0.0,0.0,0.0,0,0
1786180947.0106876,0.0870604009978706,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4102783203125,298.6832275390625,198.8453369140625,0.00014945310249458998,0.00018382005509920418,1.5707321166992188,0.06625612825155258,-0.5746930837631226,0.545659065246582,302.4614562988281,298.6836853027344,198.86219787597656,2.6587138563627377e-05,9.576421871315688e-05,1.570690631866455,0.0,0.0,0.0,0,0
1786180947.0148141,0.09118692099582404,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.41937255859375,298.677490234375,198.8581085205078,9.78973985183984e-05,0.00013403345656115562,1.570804238319397,0.23858191072940826,-0.03434444218873978,0.07249569892883301,302.464599609375,298.6831359863281,198.86390686035156,2.066443266812712e-05,9.001902071759105e-05,1.5706795454025269,0.0,0.0,0.0,0,0
1786180947.0227582,0.09913090900226962,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.41510009765625,298.69293212890625,198.84671020507812,0.00011749019176932052,0.00015638857439626008,1.570804238319397,0.09646820276975632,-0.18394401669502258,0.1626695692539215,302.4712829589844,298.68206787109375,198.86756896972656,8.13051883596927e-06,7.786073547322303e-05,1.5706562995910645,0.0,0.0,0.0,0,0
1786180947.0322156,0.1085883509949781,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260802_1549,302.4354553222656,298.666015625,198.83958435058594,6.82502577546984e-05,0.0001361752365482971,1.5707802772521973,0.21404944360256195,-0.3206503093242645,0.34996703267097473,302.4801940917969,298.68060302734375,198.8724365234375,-8.56155384099111e-06,6.166893581394106e-05,1.5706251859664917,0.0,0.0,0.0,0,0
