t_wall,t_elapsed_sec,stage,policy_class,ckpt_dir,meas_x_mm,meas_y_mm,meas_z_mm,meas_rx,meas_ry,meas_rz,meas_fx_N,meas_fy_N,meas_fz_N,cmd_x_mm,cmd_y_mm,cmd_z_mm,cmd_rx,cmd_ry,cmd_rz,cmd_fx_N,cmd_fy_N,cmd_fz_N,contact,cmd_safety_blocked
1786183823.81407,0.011598177006817423,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.43682861328125,297.8325500488281,203.73382568359375,4.311664815759286e-05,-9.12288815015927e-05,1.5624823570251465,0.04419881850481033,0.1752089112997055,0.11329108476638794,317.43682861328125,297.8325500488281,203.73382568359375,4.311664815759286e-05,-9.12288815015927e-05,1.5624823570251465,0.0,0.0,0.0,0,0
1786183823.8221278,0.019655948999570683,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4397888183594,297.82757568359375,203.74061584472656,5.5501102906418964e-05,-8.659053855808452e-05,1.5624583959579468,0.23115195333957672,-0.054872337728738785,-0.04409546032547951,317.4397888183594,297.82757568359375,203.74061584472656,5.5501102906418964e-05,-8.659053855808452e-05,1.5624583959579468,0.0,0.0,0.0,0,0
1786183823.8293886,0.02691652500652708,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4297790527344,297.81744384765625,203.71775817871094,3.676126289064996e-05,-3.655274849734269e-05,1.5624943971633911,-0.07225759327411652,0.23906081914901733,0.31132036447525024,317.4400634765625,297.8275146484375,203.74078369140625,5.4949505283730105e-05,-8.716429874766618e-05,1.5624572038650513,0.0,0.0,0.0,0,0
1786183823.8373787,0.034906887012766674,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4349060058594,297.8285827636719,203.72962951660156,4.158577212365344e-05,-4.943329986417666e-05,1.5624704360961914,0.063850037753582,-0.2234237641096115,-0.5890893340110779,317.44091796875,297.82733154296875,203.7413330078125,5.329659325070679e-05,-8.88836439116858e-05,1.562454104423523,0.0,0.0,0.0,0,0
1786183823.8454123,0.04294046200811863,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4555969238281,297.803466796875,203.73587036132812,1.3579501683125272e-05,-8.81672531249933e-05,1.5624583959579468,-0.256163090467453,0.18045838177204132,0.1960960030555725,317.44232177734375,297.8270263671875,203.7422332763672,5.0537841161713004e-05,-9.175327431876212e-05,1.5624486207962036,0.0,0.0,0.0,0,0
1786183823.8533728,0.050900918009574525,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.42755126953125,297.8125915527344,203.7099151611328,3.2308573281625286e-05,-2.4661701900186017e-05,1.5624583959579468,0.20085304975509644,0.23548951745033264,-0.13594627380371094,317.4443054199219,297.8266296386719,203.74349975585938,4.669910413213074e-05,-9.574629075359553e-05,1.5624412298202515,0.0,0.0,0.0,0,0
1786183823.8614156,0.05894387100124732,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.45965576171875,297.8127746582031,203.7261962890625,2.919851067417767e-05,-5.407211574492976e-05,1.5623984336853027,-0.04237455129623413,-0.12832343578338623,0.024282781407237053,317.44683837890625,297.82611083984375,203.74510192871094,4.175600770395249e-05,-0.00010088805720442906,1.5624314546585083,0.0,0.0,0.0,0,0
1786183823.869381,0.06690891500329599,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4429626464844,297.8108825683594,203.73167419433594,1.2051867997797672e-05,-4.637114761862904e-05,1.5624463558197021,0.36839839816093445,0.13189205527305603,0.05117182433605194,317.4499206542969,297.825439453125,203.7470703125,3.5742959880735725e-05,-0.0001071427614078857,1.5624196529388428,0.0,0.0,0.0,0,0
1786183823.8773623,0.07489021999936085,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.43499755859375,297.82879638671875,203.71803283691406,3.6947127227904275e-05,-3.704761911649257e-05,1.5624704360961914,0.05814186856150627,-0.34656330943107605,-0.05526365339756012,317.4535827636719,297.8246765136719,203.7493896484375,2.8638785806833766e-05,-0.00011453244951553643,1.5624058246612549,0.0,0.0,0.0,0,0
1786183823.8853755,0.08290346601279452,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.43267822265625,297.8125,203.73648071289062,5.4094238294055685e-05,-4.474956222111359e-05,1.5624704360961914,0.07204528898000717,0.08492881804704666,-0.0010240256087854505,317.4577941894531,297.8238220214844,203.7520751953125,2.0449020667001605e-05,-0.0001230513589689508,1.562389850616455,0.0,0.0,0.0,0,0
1786183823.8933573,0.0908854230074212,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4662780761719,297.8150329589844,203.74879455566406,2.2857242583995685e-05,-0.00011293784336885437,1.5624103546142578,-0.13866275548934937,0.2563633620738983,-0.12743590772151947,317.4625244140625,297.82281494140625,203.75509643554688,1.1188021744601429e-05,-0.00013268455222714692,1.5623716115951538,0.0,0.0,0.0,0,0
1786183823.9013915,0.09891974000493065,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4553527832031,297.8146667480469,203.7200164794922,7.412229024339467e-06,-3.3985783375101164e-05,1.5624583959579468,0.03378249332308769,-0.0889509916305542,-0.5139847993850708,317.4678649902344,297.8216857910156,203.75848388671875,8.472525223623961e-07,-0.0001434409205103293,1.5623514652252197,0.0,0.0,0.0,0,0
1786183823.9093683,0.10689633600122761,APPROACH,BSPLINE,/home/eunseop/nrs_imitation/checkpoints/bspline/polishing/single_cam/20260808_0153,317.4333801269531,297.8021545410156,203.6989288330078,1.8392731362837367e-05,1.2494756447267719e-05,1.5624583959579468,0.012031877413392067,-0.11895040422677994,-0.4081888496875763,317.4737243652344,297.8204650878906,203.76220703125,-1.054973472491838e-05,-0.00015529594384133816,1.5623292922973633,0.0,0.0,0.0,0,0
