t_wall,t_elapsed_sec,stage,policy_class,ckpt_dir,meas_x_mm,meas_y_mm,meas_z_mm,meas_rx,meas_ry,meas_rz,meas_fx_N,meas_fy_N,meas_fz_N,cmd_x_mm,cmd_y_mm,cmd_z_mm,cmd_rx,cmd_ry,cmd_rz,cmd_fx_N,cmd_fy_N,cmd_fz_N,contact,cmd_safety_blocked
1786256904.4177306,0.011198394000530243,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2188720703125,347.98297119140625,212.72885131835938,-0.0006127391825430095,-0.00012020616850350052,3.046081304550171,0.7011926770210266,0.5124849081039429,0.05109187215566635,456.2188720703125,347.98297119140625,212.72885131835938,-0.0006127391825430095,-0.00012020616850350052,3.046081304550171,0.0,0.0,0.0,0,0
1786256904.4264722,0.019940037018386647,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2135314941406,347.9703674316406,212.6926727294922,-0.0005318913608789444,-6.370693154167384e-05,3.046093463897705,-0.10709376633167267,0.5287874937057495,0.33896008133888245,456.2135314941406,347.9703674316406,212.6926727294922,-0.0005318913608789444,-6.370693154167384e-05,3.046093463897705,0.0,0.0,0.0,0,0
1786256904.4336772,0.02714530602679588,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2279968261719,347.9315490722656,212.70677185058594,-0.0006282881950028241,2.229140227427706e-05,3.0461173057556152,0.20800909399986267,0.2497233897447586,0.07404451072216034,456.21429443359375,347.97021484375,212.69320678710938,-0.000531875470187515,-6.343833229038864e-05,3.046091318130493,0.0,0.0,0.0,0,0
1786256904.4416432,0.03511117701418698,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2184143066406,347.9795837402344,212.68771362304688,-0.0005370924482122064,-3.854258466162719e-05,3.046081304550171,0.10724061727523804,0.36383652687072754,0.004664390813559294,456.2165222167969,347.9698181152344,212.69476318359375,-0.0005318281473591924,-6.263858085731044e-05,3.0460848808288574,0.0,0.0,0.0,0,0
1786256904.4496229,0.04309061501407996,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.1968078613281,347.9666748046875,212.6885223388672,-0.0004865934606641531,-2.8234031560714357e-05,3.046081304550171,0.3909003734588623,0.3790383040904999,-0.18950623273849487,456.22027587890625,347.9690856933594,212.6973876953125,-0.0005317492177709937,-6.130523252068087e-05,3.046074151992798,0.0,0.0,0.0,0,0
1786256904.4576135,0.05108151401509531,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2039794921875,347.98773193359375,212.7274627685547,-0.0005568811320699751,-0.0001351731625618413,3.046069383621216,-0.12626147270202637,0.648949146270752,-0.05134546011686325,456.22552490234375,347.9681091308594,212.70103454589844,-0.0005316389724612236,-5.9442027122713625e-05,3.0460588932037354,0.0,0.0,0.0,0,0
1786256904.4656138,0.05908171000191942,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.216796875,347.9385070800781,212.70021057128906,-0.0005572360823862255,-2.6670672923501115e-06,3.046069383621216,0.34843873977661133,0.3173430562019348,0.0979534238576889,456.23223876953125,347.9668884277344,212.7057342529297,-0.0005314973532222211,-5.704937211703509e-05,3.0460398197174072,0.0,0.0,0.0,0,0
1786256904.4737363,0.06720415101153776,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2322082519531,347.9844970703125,212.74276733398438,-0.0006133078131824732,-5.4580890719080344e-05,3.0460450649261475,0.7674530148506165,0.5426726341247559,-0.09563153982162476,456.240478515625,347.96533203125,212.71148681640625,-0.0005313233705237508,-5.410872836364433e-05,3.046015977859497,0.0,0.0,0.0,0,0
1786256904.4816244,0.07509231401490979,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2554931640625,348.00531005859375,212.7091827392578,-0.0005625940975733101,2.2596412236453034e-05,3.046081066131592,-0.935160219669342,-0.8870429992675781,1.1502599716186523,456.2501220703125,347.9635314941406,212.71820068359375,-0.0005311206914484501,-5.0684218876995146e-05,3.0459883213043213,0.0,0.0,0.0,0,0
1786256904.4896793,0.08314730500569567,APPROACH,FLOW,/home/eunseop/nrs_imitation/checkpoints/flow/polishing/single_cam/20260809_0014,456.2554931640625,348.00531005859375,212.7091827392578,-0.0005625940975733101,2.2596412236453034e-05,3.046081066131592,0.7851398587226868,0.8189175724983215,0.39409369230270386,456.2612609863281,347.96148681640625,212.72601318359375,-0.000530885299667716,-4.670602720580064e-05,3.0459563732147217,0.0,0.0,0.0,0,0
